folioviv,gasto_total_trimestral,tortilla,perfume,proporcion_tortilla,proporcion_perfume
1800936206,17067.49,372.82,NA,0.021843868079020404,NA
2201053502,10219.39,1285.6999999999998,NA,0.12580985753552804,NA
200333704,61682.47,501.41999999999996,NA,0.008129051900807474,NA
912414406,61047.159999999996,925.7,NA,0.015163686566254681,NA
600022906,28539.82,469.24,NA,0.016441589330276084,NA
3004405206,13348.46,269.96999999999997,NA,0.02022480495877427,NA
1908415602,11990.36,874.24,NA,0.07291190589773784,NA
300547706,7087.66,1157.1,NA,0.16325557377187958,NA
1506741306,14499,282.85,696.77,0.019508241947720533,0.048056417683978205
2403030004,29340.63,179.99,1161.29,0.006134496771200891,0.03957958639606579
1960320509,37011.47,822.83,NA,0.022231756804039396,NA
2560066504,8420.48,822.8299999999999,0,0.09771770730409668,0
3103492721,31354.26,1529.99,NA,0.04879687799999107,NA
1060156207,50812.45,771.4,NA,0.015181318751605168,NA
100695905,20606.11,154.28,NA,0.007487099700040425,NA
1860365006,15741.96,629.9399999999999,NA,0.04001661800690638,NA
1522816915,33128.46,694.26,NA,0.02095660347628595,NA
2301592905,66246.98,617.12,NA,0.009315443511538186,NA
3009195804,14465.539999999999,1799.98,NA,0.12443227145339891,NA
1860290509,5041.16,NA,NA,NA,NA
400962203,97349.48999999999,655.7,232.25,0.006735525784469956,0.0023857341214627834
100718604,14273.21,449.98,NA,0.031526194878377045,NA
1605993919,35767.11,2134.24,NA,0.0596704626121596,NA
801551802,16599.45,617.13,NA,0.037177737816614403,NA
300398605,45499.91,NA,NA,NA,NA
460246805,9301.62,681.4,NA,0.07325605647188338,NA
101851706,33633.57,797.0999999999999,NA,0.0236995359101041,NA
1960438304,10300.17,192.85,NA,0.01872299195061829,NA
2806541601,8014.15,989.9699999999999,NA,0.12352776027401532,NA
2060674714,3696.2200000000003,NA,NA,NA,NA
3201000804,22615.66,977.0999999999999,NA,0.043204575944279316,NA
1506897205,9617.460000000001,527.12,NA,0.054808650100962204,NA
1960347009,10625.95,989.97,NA,0.09316531698342266,NA
2603889504,8395.57,257.13,150.96,0.030626866311638162,0.017980911361587124
601521320,20586.23,NA,NA,NA,NA
703826316,10011.97,NA,NA,NA,NA
2505340903,49561.77,385.7,NA,0.007782207939708369,NA
2901429902,22158.07,1298.56,NA,0.05860438206035092,NA
2803772404,17940.29,1684.23,NA,0.09387975333732063,NA
2302464502,23034.25,1259.93,522.58,0.054698112593203604,0.022687085535669713
801192205,19648.39,140.14,NA,0.007132390999975061,NA
3200576905,15047.31,154.28,NA,0.01025299538588625,NA
460221719,10155.16,NA,480,NA,0.04726661125969458
2660665727,10723.35,NA,NA,NA,NA
100179401,9395.67,141.42,NA,0.015051614201009613,NA
2260535003,17620.89,578.55,NA,0.032833188334981944,NA
1561118224,13750.4,694.26,NA,0.05049016755876193,NA
506441818,32563.93,NA,840,NA,0.025795412285924947
1960473604,9971.27,205.71,0,0.020630270767916223,0
2502512404,25702.42,1555.67,1045.16,0.06052620725986114,0.04066387523042578
2103554604,58361.53,565.68,NA,0.00969268626096677,NA
1000459502,12937.49,154.28,NA,0.01192503337200647,NA
860309918,18863.48,NA,NA,NA,NA
1601628803,48023.18,257.14,318,0.005354497557221325,0.006621802221343943
2201359302,52575.99,385.7,NA,0.007336048260812588,NA
1202943404,20526.01,NA,NA,NA,NA
2500655506,12482.99,1054.27,NA,0.08445652844390647,NA
860557024,14320.23,617.13,NA,0.04309497822311513,NA
2302920321,5920.66,282.84,NA,0.04777170112791479,NA
2202972411,24427.34,719.98,NA,0.029474351280163947,NA
400945801,8299.52,514.28,NA,0.06196502930289944,NA
1301724014,34328.55,424.26,NA,0.012358809212739831,NA
260202412,9756.64,925.71,NA,0.09487999967201824,NA
803069302,15168.89,642.8499999999999,NA,0.042379501730185926,NA
1909897710,19289.34,514.28,1500,0.026661358035059778,0.07776315830401662
760484415,16826.07,925.6800000000001,145.16,0.055014629084509936,0.008627088797324628
1960300522,7650.5999999999995,192.85,NA,0.02520717329359789,NA
2107956919,7972.07,385.71,NA,0.048382665982611796,NA
3009880413,17875.66,NA,1741.93,NA,0.09744703132639579
761514317,11996.289999999999,1979.9099999999999,145.16,0.16504352595677496,0.012100407709383485
1560192306,4495.34,308.56,NA,0.06863996939052441,NA
3200286706,15636.48,462.84000000000003,NA,0.02960001227897839,NA
1300912305,17005.17,1234.28,NA,0.07258263222302394,NA
808794011,32320.82,730.2299999999999,NA,0.022593176782024712,NA
2000462706,24831.41,231.42000000000002,NA,0.009319647978105151,NA
1801721814,21561.05,359.99,NA,0.016696311172229555,NA
3260547602,3737.1,NA,NA,NA,NA
2901734304,9646.45,655.7,NA,0.06797319221060598,NA
260048415,30640.23,411.42,NA,0.01342744489842276,NA
2504901209,18341.86,192.84,1161.29,0.010513655648881848,0.06331364430870151
100109503,56655.76,308.56,NA,0.0054462247086615725,NA
1660188402,19559.489999999998,809.9699999999999,NA,0.04141058892639839,NA
600496204,7480.54,1253.56,NA,0.16757613755156714,NA
2360211208,7063.78,0,NA,0,NA
1360780617,6219.33,NA,NA,NA,NA
1800584202,71554.1,719.96,NA,0.010061757467426744,NA
2260142022,51562.7,NA,NA,NA,NA
3103213606,9554.97,539.97,NA,0.056511951371903846,NA
2106842214,18643.06,1272.8,NA,0.06827205405121262,NA
1160603018,17670.079999999998,NA,NA,NA,NA
1860125723,22121.87,2346.38,NA,0.10606607850059693,NA
400795006,32184.47,308.54999999999995,NA,0.009586921891210262,NA
600113905,13775.57,719.93,NA,0.052261358332177904,NA
2860019901,4492.43,257.13,NA,0.05723628414911306,NA
2660460403,2439.1,385.71,NA,0.1581361977778689,NA
1960233016,24458.13,NA,NA,NA,NA
2105916203,11629.56,488.55999999999995,NA,0.04201018783169784,NA
2604974604,25550.03,1157.1,NA,0.04528761805759132,NA
1302207801,45236.89,192.85,NA,0.004263113578320703,NA
2502230602,8870.84,597.8299999999999,NA,0.06739271590965454,NA
1903874803,28190.29,835.6999999999999,NA,0.029644959310457606,NA
1800114001,18402.47,NA,NA,NA,NA
3102393306,59720.44,154.28,NA,0.00258337011582634,NA
2260460924,18571.78,NA,NA,NA,NA
2660692910,5153.389999999999,NA,NA,NA,NA
1561762511,22074.87,2404.24,NA,0.10891298567103679,NA
100711504,37669.03,565.68,NA,0.015017110873308922,NA
2504746406,26120.75,1735.7,NA,0.06644908741134922,NA
2403508221,9407.58,308.56,348.38,0.03279908329240889,0.037031840281985376
1409429905,43366.11,308.56,1306.45,0.007115233531437336,0.030126059266095115
1760431720,27470.07,1259.93,NA,0.045865554765604895,NA
3260791612,11149.78,1028.55,NA,0.09224845692022622,NA
2060278419,10267.02,NA,174.19,NA,0.016965974547629204
2660460716,128.57,NA,NA,NA,NA
911514303,18152.8,565.71,NA,0.031163787404697902,NA
1603457916,32884.39,1272.84,1509.67,0.03870651090076477,0.04590840821435338
2805302906,15345.85,668.56,NA,0.04356617587165259,NA
3160260817,13952.11,565.69,105,0.040545121848953314,0.007525743418020643
2061909709,4694.03,674.97,NA,0.14379328636587327,NA
2260142703,33364.17,89.99,3000,0.0026972048158248802,0.08991681795171287
1906054703,20961.68,899.95,NA,0.042933104598486385,NA
1902681806,21115.94,385.69,690,0.018265348357686183,0.032676736152877875
2402028002,15096.41,964.26,NA,0.06387346395600013,NA
503052902,35743.99,1304.9399999999998,435.48,0.036507955603165734,0.012183306899985145
204100202,18085.25,1388.56,NA,0.07677859028766536,NA
2400191701,8353.32,NA,NA,NA,NA
460254605,7897.46,0,NA,0,NA
3102016003,25773.62,462.80999999999995,624.19,0.017956732504009913,0.02421817346573745
102154402,19312.94,694.27,NA,0.035948436644032446,NA
3260599711,7780.56,1041.3899999999999,NA,0.13384512168789905,NA
1907686903,18079.63,NA,NA,NA,NA
2505049911,44878.74,3085.7,NA,0.06875638665434904,NA
1107217004,12119.03,617.09,NA,0.050919091709485,NA
2901899815,2958.66,366.4,600,0.12383984641695903,0.20279450832471457
2100898302,19691.85,282.85,NA,0.014363810408874739,NA
1260120423,8428.85,205.71,NA,0.024405464565154203,NA
700778201,20408.739999999998,1414.26,NA,0.06929678167294993,NA
805485805,35993.72,385.71,NA,0.010716036019616754,NA
1515817904,23564.29,398.55,130.64,0.016913303986667964,0.005543982016856862
808267419,4108.46,89.99,NA,0.021903584311396482,NA
1060331309,27060.84,636.41,987.09,0.023517747416562085,0.03647669473674875
2502244003,20930.37,4049.9900000000002,NA,0.1934982515837035,NA
506440508,73408.57,629.98,2612.9,0.008581831794298675,0.035593936784220154
3160264308,31515.91,3374.98,NA,0.10708813421538518,NA
1702796716,24231.55,359.98,210,0.014855838772179247,0.008666387416405472
3100944804,12144.01,154.28,600,0.01270420561247891,0.049407073940156504
2201969205,44702.06,809.96,696.77,0.018119075496744446,0.015586977423411807
3063503417,12152.64,NA,NA,NA,NA
1301007401,16535.52,1388.55,NA,0.08397377282359429,NA
2303082601,50038.06,192.85,NA,0.0038540662847440527,NA
1524491206,13863.18,282.84,NA,0.02040224537227389,NA
860810713,24059.7,1092.84,NA,0.045422012743301036,NA
2701712809,19742.15,539.95,NA,0.027350111310065015,NA
2604676304,29731.739999999998,411.42,725.8,0.01383773704465329,0.02441162205777395
2501187803,12856.59,1073.52,NA,0.08349959048239074,NA
3160328507,28784.07,835.6999999999999,NA,0.02903342022167122,NA
1703260610,70230.32,128.57,NA,0.001830690789960803,NA
860206825,7678.4800000000005,NA,NA,NA,NA
1161701622,26066.02,154.28,NA,0.005918816911826201,NA
2806768204,17545.14,899.95,NA,0.051293406607185815,NA
260385024,23596.23,437.13,NA,0.018525416983984307,NA
500062202,12242.14,308.56,NA,0.025204743615086907,NA
2501668201,43657.51,925.69,NA,0.021203453884566483,NA
2105338502,26175.55,0,NA,0,NA
701776805,34819.590000000004,128.57,NA,0.0036924616286406584,NA
2560392325,18582.16,NA,NA,NA,NA
102359715,18701.61,1041.37,NA,0.0556834411582746,NA
206116805,33911.56,668.56,NA,0.019714811114557987,NA
801267905,14978.460000000001,359.98,NA,0.02403317831072086,NA
2960066810,13330.16,462.84000000000003,NA,0.03472126366075126,NA
860071804,10346.73,822.84,NA,0.07952657506284595,NA
2801553506,49049.29,244.27999999999997,NA,0.004980296350874803,NA
1160853722,25162.38,0,NA,0,NA
1260863310,29915.33,578.56,435.48,0.0193399170258192,0.014557084946079485
860071801,21508.86,617.13,NA,0.02869189719957264,NA
501935602,36972.9,359.98,NA,0.009736320386012458,NA
300301401,6434.69,205.7,NA,0.03196735196256541,NA
2760143921,18956.31,642.8499999999999,1887.09,0.03391219071644217,0.09954943762789276
1104674405,101248.42,NA,NA,NA,NA
300757706,16612.42,591.4,NA,0.0355998704583679,NA
260289619,18144.23,205.71,NA,0.011337488556968249,NA
460017714,27481.6,1279.27,NA,0.046550055309734516,NA
160251601,17793.75,552.84,NA,0.031069336143308746,NA
2461113401,15162.289999999999,NA,NA,NA,NA
1003391020,3062.7,231.42000000000002,NA,0.0755607797041826,NA
560212303,20447.25,359.97,NA,0.017604812383083302,NA
2260193719,9841.08,NA,NA,NA,NA
2202798701,172304.38,385.71,NA,0.002238538567620858,NA
360087407,60173.23,218.57,NA,0.0036323461446227828,NA
2604428301,33770.04,154.28,NA,0.004568546557836473,NA
760092211,4947.5199999999995,257.14,NA,0.05197351400297523,NA
3201531814,14021.28,1131.37,600,0.08068949482500883,0.04279209886686522
3000283702,17731.04,334.28,NA,0.01885281404813254,NA
1106099423,3764.98,797.11,0,0.2117169281111719,0
205648805,30356.06,771.4,NA,0.025411729980768252,NA
1661626503,5114.95,282.85,NA,0.05529868327158624,NA
2807143404,36280.39,167.14,NA,0.00460689645287716,NA
1901112706,132369.82,289.27,NA,0.0021853168645239525,NA
2560392326,11718.36,411.42,NA,0.03510900842780048,NA
2105538401,84961.63,385.71,NA,0.004539814031345678,NA
1601013404,35248.17,385.71,929.03,0.010942695748460133,0.026356829304897248
400647204,31070.65,989.9499999999999,NA,0.03186125813267505,NA
1406875201,15227.71,424.27,NA,0.02786170737425391,NA
2503550501,11513.51,1349.95,NA,0.1172492141840325,NA
560375712,6293.2,925.69,NA,0.14709368842560225,NA
703073721,182613.86,141.42000000000002,3000,7.74420955780684e-4,0.016428106826064572
1002713309,17462.08,122.14,NA,0.006994584837545126,NA
660084704,9880.31,1079.94,NA,0.10930223849251694,NA
1702129902,9199.94,359.97,145.16,0.03912742909192886,0.015778363771937642
506338316,10179.96,257.14,NA,0.025259431274779077,NA
3009756006,32985.39,334.28,NA,0.01013418364918529,NA
560170624,15069.62,899.95,NA,0.059719488613515136,NA
1801824415,12584.699999999999,115.71,NA,0.009194498081003123,NA
1901271304,9356.43,758.54,NA,0.08107151979975268,NA
2500208903,11644.94,899.95,NA,0.07728249351220358,NA
1800510606,15522.32,745.66,NA,0.04803792216627411,NA
808535515,43657.61,NA,870.96,NA,0.01994978653206165
160258208,15216.02,1086.4099999999999,NA,0.07139909122096316,NA
502069606,39591.1,167.14,NA,0.004221655877204725,NA
460198912,14426.26,578.53,NA,0.040102562965037364,NA
2760566721,11303.19,674.97,NA,0.05971500080950599,NA
2108207002,10260.72,1028.55,NA,0.1002415035202208,NA
2805363502,11799.44,539.98,NA,0.045763188761500546,NA
101839805,21378.53,636.39,NA,0.029767715553875782,NA
1103083702,19889.07,1182.84,NA,0.05947186067523519,NA
762433312,13212.66,NA,NA,NA,NA
762003519,6757.74,899.99,NA,0.13317913977158044,NA
1003147411,71814.11,NA,NA,NA,NA
762049702,4691.8099999999995,NA,NA,NA,NA
506542908,7782.9,NA,NA,NA,NA
1600209906,41831.26,89.99,NA,0.0021512619988018527,NA
3202042020,18302.12,694.28,NA,0.03793440322760423,NA
1603958221,3418.95,NA,NA,NA,NA
2002652722,0,NA,NA,NA,NA
3002629203,32853.24,1221.3899999999999,NA,0.03717715512990499,NA
505341314,8148.55,321.40999999999997,NA,0.03944382742941995,NA
2403974208,18168.59,359.99,NA,0.019813865577901203,NA
2802332601,11130.66,385.7,NA,0.03465203321276546,NA
1660619721,21035.24,1439.97,NA,0.06845512577940636,NA
3010419303,20759.53,539.98,NA,0.02601118618774125,NA
1161074906,10482.46,475.7,232.25,0.04538056906489508,0.02215605878772731
2402990703,11334.54,359.98,NA,0.03175955971746537,NA
2901884902,12139.89,1028.55,NA,0.0847248204061157,NA
1801052606,9161.91,771.4,NA,0.08419641755922073,NA
2760131607,12748.85,655.68,NA,0.051430521184263674,NA
1461213417,11592.91,334.28,NA,0.02883486544793326,NA
803128802,19113.85,1092.82,NA,0.05717424799294752,NA
1161117306,33600.17,2507.1,NA,0.07461569390869154,NA
1960158011,13109.9,NA,NA,NA,NA
2901264001,27481.23,771.42,NA,0.028070795957822848,NA
1001265404,18889.04,321.41999999999996,NA,0.017016216811441977,NA
3063503322,11658.36,NA,NA,NA,NA
101267601,31973.48,501.41999999999996,NA,0.01568237176560074,NA
2403276006,12950.57,NA,NA,NA,NA
2660056822,6633.639999999999,771.41,NA,0.1162875887144916,NA
400163306,2733.86,NA,NA,NA,NA
2860267507,18015.77,899.95,NA,0.04995345744311789,NA
300073804,12716.34,124.71,NA,0.009807067127805642,NA
460270322,25666.02,771.41,NA,0.030055692312247865,NA
300302703,10766.35,411.42,NA,0.038213507827629604,NA
3260140903,53066.35,282.84,NA,0.005329931302982021,NA
1605599612,18648.34,334.28,NA,0.017925456099577762,NA
760284321,8366.4,NA,NA,NA,NA
3063379911,11515.39,462.82,435.48,0.04019143077221006,0.037817216785536574
2601731506,8011.889999999999,0,NA,0,NA
100656605,14166.33,77.14,NA,0.005445305876680834,NA
2806710805,22842.19,539.98,NA,0.023639589724102638,NA
501849404,28782.33,977.0999999999999,NA,0.03394791179171387,NA
2900805201,16216.96,1169.96,NA,0.0721442243182446,NA
3062839521,36425.840000000004,359.99,NA,0.009882819449050454,NA
2502058001,29189.37,2468.52,NA,0.08456914280780983,NA
2060318903,8886.14,NA,NA,NA,NA
1301723619,10967.31,385.71,NA,0.03516906151098127,NA
160071912,15543.34,604.28,NA,0.03887710106064719,NA
2460778303,4109.38,NA,NA,NA,NA
1902042306,8651.88,NA,NA,NA,NA
2901818902,8727.8,1266.4099999999999,NA,0.14510071266527647,NA
2002509416,34717.95,1697.12,580.64,0.048883070573003305,0.016724489781222682
160013720,16846.69,707.11,NA,0.04197323034970075,NA
260208208,17049.86,629.99,NA,0.03694986351794091,NA
1414124606,18153.52,154.28,NA,0.008498627263472868,NA
1103674803,71201.25,334.28,NA,0.004694861396394023,NA
3000646305,13165.97,NA,NA,NA,NA
2201080702,23990.18,925.7,NA,0.038586621692709266,NA
760732802,3846.52,154.28,NA,0.0401089816249493,NA
1103776705,48044.44,359.99,NA,0.007492854532178957,NA
301414905,11267.81,218.57,NA,0.01939773567356922,NA
300863719,25293.28,2237.1,NA,0.08844641738833398,NA
401021405,18197.35,385.71,NA,0.021195943365380124,NA
1561808302,11934.69,848.52,NA,0.07109694512383648,NA
1260276613,7514.83,1002.8399999999999,NA,0.13344812856711327,NA
1860373613,19677.69,1889.93,NA,0.09604430194804371,NA
2501318201,12547.66,964.26,NA,0.07684779472826009,NA
1660935603,16689.14,0,NA,0,NA
2102552402,32136.79,205.7,NA,0.006400763735270386,NA
300218904,17732.32,102.85,NA,0.0058001434668447215,NA
805158303,14075.57,257.14,NA,0.018268531931566537,NA
704018814,9255.5,NA,NA,NA,NA
2107921612,18209.18,NA,NA,NA,NA
601379611,32667.93,179.99,NA,0.00550968488055411,NA
2801629203,6539.07,1002.82,NA,0.1533581992546341,NA
2603889504,8395.57,257.13,150.96,0.030626866311638162,0.017980911361587124
860826202,11510.92,668.56,NA,0.058080500950401875,NA
3200047304,71579.51,565.68,1016.12,0.007902820234449775,0.014195682535407131
1903154404,23998.69,1041.4,NA,0.043394035257757826,NA
1800862404,14631.03,809.95,NA,0.05535837189862915,NA
2460931315,41150.26,1234.27,NA,0.02999422117867542,NA
2201842202,8553.82,1002.8399999999999,NA,0.11723884767273568,NA
1302540719,2670.98,NA,NA,NA,NA
2062056907,12543.07,1079.96,NA,0.08610013338042441,NA
806596402,23100.23,514.27,NA,0.02226254890102826,NA
1518167701,60107.909999999996,462.85,NA,0.007700317645381449,NA
506619521,29301.03,1542.85,NA,0.05265514556996802,NA
205349701,44851.32,NA,NA,NA,NA
1302587619,50797.76,951.4,NA,0.018729172309960122,NA
1300875001,9689.33,552.8199999999999,NA,0.05705451254111481,NA
1960355209,17387.86,257.14,NA,0.014788478858237872,NA
1605931707,13385.26,1169.93,NA,0.08740435374434266,NA
860171319,2584.0099999999998,488.54999999999995,NA,0.18906660577938939,NA
500402904,17523.15,617.12,NA,0.03521741239446104,NA
760549707,5385,NA,NA,NA,NA
1203254015,25476.92,NA,NA,NA,NA
800961501,48491.05,462.85,NA,0.00954506037712114,NA
504332202,2324.79,NA,NA,NA,NA
207194310,15089.91,617.13,203.22,0.040896864196009124,0.013467277140817937
703481002,5114.41,514.25,NA,0.10054923246278652,NA
2202097302,20379.77,295.71,0,0.014509977296112761,0
506084501,21958.83,552.83,NA,0.0251757493454797,NA
1102155006,22308.97,NA,NA,NA,NA
1760101918,10519.16,2333.5299999999997,NA,0.22183615421763714,NA
1660164504,2133.84,NA,NA,NA,NA
1560701021,28785.17,3239.95,NA,0.112556222527086,NA
1204821521,9854.1,NA,NA,NA,NA
1661485703,13736.86,NA,NA,NA,NA
802796704,7551.44,655.71,NA,0.08683244520250444,NA
504127604,100084.68,617.12,6000,0.0061659786492797904,0.05994923498781232
860826306,7922.82,797.12,232.25,0.10061064116059686,0.02931405736846224
2604851701,2686.21,NA,NA,NA,NA
400607402,28177.18,514.27,NA,0.018251294132343974,NA
2160241715,15259,1619.9399999999998,NA,0.10616292024379054,NA
2807933323,31452.63,359.98,NA,0.011445147830245039,NA
502231405,33498.02,487.27,580.64,0.014546232881824061,0.01733356180454845
1560719206,10668.49,964.25,NA,0.0903829876580472,NA
1301925024,13437.72,1079.94,NA,0.08036631214223842,NA
560170622,18429.02,1349.93,330,0.0732502325137202,0.017906540879547583
2202981217,18276.15,2057.12,NA,0.11255762291292201,NA
3101203703,52.23,NA,NA,NA,NA
2805549605,20738.01,629.93,NA,0.030375624276389103,NA
3260572221,12308.039999999999,527.13,NA,0.04282810260610138,NA
808794802,7955.69,359.99,NA,0.045249374975646364,NA
260326005,5674.95,1028.52,NA,0.18123860122115615,NA
2104456912,4362.69,835.6999999999999,NA,0.19155612706839129,NA
1401629002,90439.46,89.99,1741.93,9.950302666557273e-4,0.01926072977437061
2062534302,7715.82,NA,NA,NA,NA
2401931603,84877.62,167.14,NA,0.001969188108714641,NA
860320605,23430.24,NA,NA,NA,NA
1412649818,52415.41,192.85,NA,0.0036792614996238697,NA
3102941604,10307.5,NA,NA,NA,NA
1860399908,4884.28,578.55,NA,0.11845144013037745,NA
2560929012,13233.37,899.97,87.09,0.06800762013001979,0.006581090077584168
1002713202,16985.66,2712.83,NA,0.1597129578715222,NA
3260525715,11495.59,1671.3999999999999,NA,0.14539488621288685,NA
1560450501,1452.12,128.57,NA,0.08853951464066331,NA
3260525606,7721.64,1169.98,NA,0.15151962536455985,NA
401462601,7309.72,NA,NA,NA,NA
260349008,25265.579999999998,989.96,NA,0.03918216007706928,NA
300859319,43568.69,539.99,NA,0.012393992107635093,NA
3010518908,2538.48,269.96999999999997,NA,0.10635104471967476,NA
1100262404,28346.19,218.56,NA,0.007710383652970647,NA
2860379704,16182.19,835.6999999999999,750,0.05164319538949919,0.04634724966151058
2760652608,6975.6500000000005,578.53,NA,0.08293564040627037,NA
1760272714,15636.88,462.84000000000003,NA,0.029599255094366655,NA
908065804,43943.45,77.14,NA,0.0017554379549170583,NA
860078921,16646.72,617.12,NA,0.03707156725168682,NA
300360301,25040.62,694.27,NA,0.027725751199451133,NA
2061058616,13400.41,308.57,NA,0.023026907385669544,NA
504731305,74460.3,848.5500000000001,NA,0.011396005656705654,NA
1960269220,22023.6,514.25,NA,0.023349951869812386,NA
2402629005,20741.38,1034.95,NA,0.04989783707737865,NA
3009288802,13611.13,977.11,NA,0.0717875738458159,NA
401119307,19677.09,899.94,NA,0.04573542124369,NA
1801101706,3797.33,102.85,NA,0.02708482012361317,NA
2760869215,6129.55,NA,NA,NA,NA
2100606004,85559.76,128.57,NA,0.0015026923871689214,NA
560219221,12128.05,269.96999999999997,145.16,0.022259967595780028,0.011968948017199797
260301408,32520.26,919.25,NA,0.028266994175323322,NA
1560030316,19872.81,2121.3999999999996,NA,0.10674886943517296,NA
2860267512,5146.28,1362.82,NA,0.26481652766658637,NA
2104727304,41583.55,1459.22,NA,0.035091280085514584,NA
601344823,31657.51,694.27,420,0.021930657212143344,0.013266994150834984
1461077920,5641.1900000000005,1979.95,NA,0.3509809100562115,NA
1106995620,57232.77,925.6800000000001,2100,0.01617395069293344,0.03669226563732631
2603535604,11588.46,308.57,NA,0.026627351692977325,NA
660072819,8680.66,NA,NA,NA,NA
1460948019,54190.08,1234.28,NA,0.02277686248110355,NA
1260786313,9679.46,539.97,NA,0.055785136774158896,NA
600246005,25772.95,1208.51,81.29,0.04689063533666111,0.0031540820899431383
1505135704,69544.75,617.12,NA,0.008873710812102998,NA
3102624802,16043.96,777.81,NA,0.048479926402209925,NA
500876201,134464.58,437.14,NA,0.0032509676525966915,NA
1513275401,16328.61,591.4,NA,0.03621863710383186,NA
3200144604,15231.92,771.42,NA,0.05064496137059543,NA
1360233909,8672.76,784.27,NA,0.0904291136846863,NA
401165516,7811.25,565.6800000000001,NA,0.07241862698031686,NA
860028922,91773.08,565.69,NA,0.00616400800757695,NA
1860252322,6418.9,NA,NA,NA,NA
2560126803,5726.49,642.8499999999999,NA,0.11225899285600777,NA
2106978815,21701.06,359.99,NA,0.016588590603408313,NA
160238021,16843.25,1414.25,NA,0.08396538672762086,NA
100103703,4000.62,NA,NA,NA,NA
200839304,7589.86,334.27,NA,0.04404165557730973,NA
1105685916,10426.9,334.28,NA,0.03205938486031323,NA
2901279501,11725.37,462.84000000000003,435.48,0.03947338122379081,0.03713997937804948
3061204613,3376.37,NA,NA,NA,NA
1002685414,55885.68,154.28,NA,0.002760635640471763,NA
3000222905,26414.11,89.99,NA,0.0034068912410828906,NA
560007515,9312.22,1349.95,NA,0.14496543251770255,NA
2860381519,9411.21,835.6999999999999,NA,0.08879835855325724,NA
2001812604,16791.81,2301.39,NA,0.13705431397806428,NA
2901249709,45266.34,1067.1,1050,0.02357380782276632,0.023196043682789467
207366706,12383.49,0,NA,0,NA
1060521523,19930.79,784.27,203.22,0.03934966953141345,0.01019628424161812
3005350422,19610.88,NA,NA,NA,NA
1560616207,13710.14,591.41,NA,0.043136685693946235,NA
400304206,21175.35,167.14,NA,0.00789313990087531,NA
201844802,11612.41,642.8399999999999,NA,0.055358017844702345,NA
2504773502,5382.22,674.94,NA,0.12540178588017584,NA
3062699914,17441.49,584.98,NA,0.03353956571370909,NA
505665306,11020.65,1285.6999999999998,NA,0.11666281026981166,NA
1101166702,1881.3799999999999,NA,NA,NA,NA
2900772904,8283.91,437.14,NA,0.05276976693373057,NA
3102410714,52449.61,1523.52,NA,0.02904730845472445,NA
3160478401,26798.28,809.96,NA,0.03022432782999506,NA
3100790003,21990.34,244.26,NA,0.011107604520894173,NA
3000249301,2631.73,154.28,NA,0.05862303503778883,NA
916097402,67848.37,899.99,NA,0.013264725445872908,NA
100076302,23082.83,179.99,NA,0.007797570748474082,NA
1760310904,14963.34,617.13,NA,0.04124279739683787,NA
1860336402,12449.99,668.54,NA,0.05369803509882337,NA
1301311412,20974.75,282.84,1248.38,0.013484785277536084,0.059518230253042356
1002147502,34021.62,154.28,NA,0.004534763482750086,NA
1703012909,24929.24,1079.94,NA,0.04332021353238205,NA
206656401,30801.48,617.12,NA,0.020035400896320568,NA
1360786303,10628.3,NA,NA,NA,NA
1903441805,52402.22,205.71,NA,0.0039255970453160195,NA
300748611,7330.21,790.6999999999999,NA,0.10786866951969998,NA
2500035506,7410.57,179.98,NA,0.024286930694939795,NA
1001198705,33674.93,NA,NA,NA,NA
2002652203,10210.42,1645.67,NA,0.16117554419896538,NA
3260283913,9995.26,128.57,NA,0.012863097108029204,NA
1909767602,38955.59,565.69,NA,0.014521407582326442,NA
1002509506,30593.89,462.84000000000003,NA,0.015128510954311466,NA
160057607,24386.31,938.54,495,0.0384863474629823,0.020298273908598716
2504848420,31361.38,NA,NA,NA,NA
300476905,19321.579999999998,925.6899999999999,NA,0.04790964300021013,NA
1960511215,13030.029999999999,1208.56,NA,0.09275189696416662,NA
1160149415,30975.71,1234.26,NA,0.03984606002574275,NA
2500157605,9685.82,392.13,NA,0.0404849563588834,NA
2160041311,19655.81,912.8199999999999,217.74,0.04644021284292023,0.011077640656884656
2900679602,16004.34,NA,NA,NA,NA
300755423,12626.69,1259.93,NA,0.0997830785423575,NA
400349301,90933,NA,NA,NA,NA
1800219001,33074.409999999996,385.7,NA,0.011661583683578938,NA
1527439708,26816.96,437.12,NA,0.01630013245349212,NA
921609703,14715.7,1060.69,165,0.07207880019299116,0.011212514525302907
2960044613,4041.5299999999997,385.68,NA,0.09542920626594384,NA
2760801215,8497.75,797.13,NA,0.09380483069047689,NA
1560078011,12256.94,308.57,NA,0.025175125275966104,NA
1908164401,56864.26,385.7,NA,0.006782819296338332,NA
2701176617,29823.33,89.99,NA,0.003017436349327858,NA
1605910802,6004.2,NA,NA,NA,NA
2061678321,14681.27,NA,NA,NA,NA
2900137605,9713.57,282.84,NA,0.02911802766645013,NA
500933401,29998.34,1491.37,580.64,0.04971508423466098,0.019355737684151855
1203857406,14755.04,366.40999999999997,NA,0.024832870666565456,NA
1908979603,21348.81,623.56,NA,0.029208185374266758,NA
260017312,3888.65,462.84000000000003,NA,0.11902331143198797,NA
